Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0112","Maize (corn)","2021","2021","100 g/ha","110895","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0112","Maize (corn)","2022","2022","100 g/ha","108800","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01316","Mangoes, guavas and mangosteens","2012","2012","100 g/ha","198760","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01316","Mangoes, guavas and mangosteens","2013","2013","100 g/ha","246420","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01316","Mangoes, guavas and mangosteens","2014","2014","100 g/ha","201481","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01316","Mangoes, guavas and mangosteens","2015","2015","100 g/ha","207787","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01316","Mangoes, guavas and mangosteens","2016","2016","100 g/ha","211927","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01316","Mangoes, guavas and mangosteens","2017","2017","100 g/ha","208183","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01316","Mangoes, guavas and mangosteens","2018","2018","100 g/ha","215238","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01316","Mangoes, guavas and mangosteens","2019","2019","100 g/ha","211751","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01316","Mangoes, guavas and mangosteens","2020","2020","100 g/ha","218065","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01316","Mangoes, guavas and mangosteens","2021","2021","100 g/ha","214981","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01316","Mangoes, guavas and mangosteens","2022","2022","100 g/ha","214896","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0118","Millet","2012","2012","100 g/ha","8406","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0118","Millet","2013","2013","100 g/ha","16194","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0118","Millet","2014","2014","100 g/ha","17572","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0118","Millet","2015","2015","100 g/ha","18983","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0118","Millet","2016","2016","100 g/ha","20448","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0118","Millet","2017","2017","100 g/ha","20705","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0118","Millet","2018","2018","100 g/ha","16662","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0118","Millet","2019","2019","100 g/ha","20016","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0118","Millet","2020","2020","100 g/ha","10540","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0118","Millet","2021","2021","100 g/ha","13002","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0118","Millet","2022","2022","100 g/ha","10394","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01442","Mustard seed","2012","2012","100 g/ha","7041","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01442","Mustard seed","2013","2013","100 g/ha","9487","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01442","Mustard seed","2014","2014","100 g/ha","10420","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01442","Mustard seed","2015","2015","100 g/ha","7523","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01442","Mustard seed","2016","2016","100 g/ha","10989","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01442","Mustard seed","2017","2017","100 g/ha","6910","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01442","Mustard seed","2018","2018","100 g/ha","8401","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01442","Mustard seed","2019","2019","100 g/ha","7919","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01442","Mustard seed","2020","2020","100 g/ha","10027","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01442","Mustard seed","2021","2021","100 g/ha","5501","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01442","Mustard seed","2022","2022","100 g/ha","6238","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0117","Oats","2012","2012","100 g/ha","21944","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0117","Oats","2013","2013","100 g/ha","22978","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0117","Oats","2014","2014","100 g/ha","24338","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0117","Oats","2015","2015","100 g/ha","25168","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0117","Oats","2016","2016","100 g/ha","23677","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0117","Oats","2017","2017","100 g/ha","22120","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0117","Oats","2018","2018","100 g/ha","23274","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0117","Oats","2019","2019","100 g/ha","23070","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0117","Oats","2020","2020","100 g/ha","23352","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0117","Oats","2021","2021","100 g/ha","21981","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0117","Oats","2022","2022","100 g/ha","23235","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01239.01","Okra","2012","2012","100 g/ha","78428","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01239.01","Okra","2013","2013","100 g/ha","79064","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01239.01","Okra","2014","2014","100 g/ha","78997","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01239.01","Okra","2015","2015","100 g/ha","78634","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01239.01","Okra","2016","2016","100 g/ha","78450","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01239.01","Okra","2017","2017","100 g/ha","78463","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01239.01","Okra","2018","2018","100 g/ha","78560","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01239.01","Okra","2019","2019","100 g/ha","79382","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01239.01","Okra","2020","2020","100 g/ha","79896","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01239.01","Okra","2021","2021","100 g/ha","78440","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01239.01","Okra","2022","2022","100 g/ha","78758","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01450","Olives","2012","2012","100 g/ha","81517","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01450","Olives","2013","2013","100 g/ha","93033","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01450","Olives","2014","2014","100 g/ha","57559","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01450","Olives","2015","2015","100 g/ha","111455","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01450","Olives","2016","2016","100 g/ha","99927","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01450","Olives","2017","2017","100 g/ha","107752","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01450","Olives","2018","2018","100 g/ha","32036","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01450","Olives","2019","2019","100 g/ha","100099","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01450","Olives","2020","2020","100 g/ha","42158","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01450","Olives","2021","2021","100 g/ha","62894","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01450","Olives","2022","2022","100 g/ha","45955","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2012","2012","100 g/ha","545582","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2013","2013","100 g/ha","544622","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2014","2014","100 g/ha","559495","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2015","2015","100 g/ha","631237","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2016","2016","100 g/ha","635033","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2017","2017","100 g/ha","609542","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2018","2018","100 g/ha","623348","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2019","2019","100 g/ha","605402","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2020","2020","100 g/ha","628986","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2021","2021","100 g/ha","560497","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","100 g/ha","567041","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01323","Oranges","2012","2012","100 g/ha","336472","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01323","Oranges","2013","2013","100 g/ha","305243","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01323","Oranges","2014","2014","100 g/ha","256368","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01323","Oranges","2015","2015","100 g/ha","247290","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01323","Oranges","2016","2016","100 g/ha","247510","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01323","Oranges","2017","2017","100 g/ha","216225","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01323","Oranges","2018","2018","100 g/ha","168816","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01323","Oranges","2019","2019","100 g/ha","238730","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01323","Oranges","2020","2020","100 g/ha","233826","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01323","Oranges","2021","2021","100 g/ha","200051","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01323","Oranges","2022","2022","100 g/ha","167836","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01241.90","Other beans, green","2012","2012","100 g/ha","41585","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01241.90","Other beans, green","2013","2013","100 g/ha","37669","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01241.90","Other beans, green","2014","2014","100 g/ha","40712","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01241.90","Other beans, green","2015","2015","100 g/ha","47282","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01241.90","Other beans, green","2016","2016","100 g/ha","33480","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01241.90","Other beans, green","2017","2017","100 g/ha","31221","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01241.90","Other beans, green","2018","2018","100 g/ha","32175","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01241.90","Other beans, green","2019","2019","100 g/ha","32451","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01241.90","Other beans, green","2020","2020","100 g/ha","32942","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01241.90","Other beans, green","2021","2021","100 g/ha","33128","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01241.90","Other beans, green","2022","2022","100 g/ha","32947","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2012","2012","100 g/ha","81469","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2013","2013","100 g/ha","81872","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2014","2014","100 g/ha","81580","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2015","2015","100 g/ha","81591","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2016","2016","100 g/ha","81826","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2017","2017","100 g/ha","82585","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2018","2018","100 g/ha","82946","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2019","2019","100 g/ha","83043","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2020","2020","100 g/ha","82804","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2021","2021","100 g/ha","81919","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2022","2022","100 g/ha","82587","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01329","Other citrus fruit, n.e.c.","2012","2012","100 g/ha","285171","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01329","Other citrus fruit, n.e.c.","2013","2013","100 g/ha","258701","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01329","Other citrus fruit, n.e.c.","2014","2014","100 g/ha","249053","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01329","Other citrus fruit, n.e.c.","2015","2015","100 g/ha","224959","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01329","Other citrus fruit, n.e.c.","2016","2016","100 g/ha","161683","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01329","Other citrus fruit, n.e.c.","2017","2017","100 g/ha","208333","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01329","Other citrus fruit, n.e.c.","2018","2018","100 g/ha","200439","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01329","Other citrus fruit, n.e.c.","2019","2019","100 g/ha","181177","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01329","Other citrus fruit, n.e.c.","2020","2020","100 g/ha","209261","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01329","Other citrus fruit, n.e.c.","2021","2021","100 g/ha","205511","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01329","Other citrus fruit, n.e.c.","2022","2022","100 g/ha","201760","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01359.90","Other fruits, n.e.c.","2012","2012","100 g/ha","216887","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01359.90","Other fruits, n.e.c.","2013","2013","100 g/ha","249500","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01359.90","Other fruits, n.e.c.","2014","2014","100 g/ha","192750","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01359.90","Other fruits, n.e.c.","2015","2015","100 g/ha","172037","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01359.90","Other fruits, n.e.c.","2016","2016","100 g/ha","207491","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01359.90","Other fruits, n.e.c.","2017","2017","100 g/ha","191887","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01359.90","Other fruits, n.e.c.","2018","2018","100 g/ha","191554","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01359.90","Other fruits, n.e.c.","2019","2019","100 g/ha","197147","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01359.90","Other fruits, n.e.c.","2020","2020","100 g/ha","193551","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01359.90","Other fruits, n.e.c.","2021","2021","100 g/ha","194116","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01359.90","Other fruits, n.e.c.","2022","2022","100 g/ha","194947","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2012","2012","100 g/ha","21096","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2013","2013","100 g/ha","19542","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2014","2014","100 g/ha","21627","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2015","2015","100 g/ha","15095","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2016","2016","100 g/ha","7652","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2017","2017","100 g/ha","9402","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2018","2018","100 g/ha","7271","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2019","2019","100 g/ha","8066","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2020","2020","100 g/ha","9072","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2021","2021","100 g/ha","8102","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2022","2022","100 g/ha","8320","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2012","2012","100 g/ha","763408","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2013","2013","100 g/ha","700645","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2014","2014","100 g/ha","713375","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2015","2015","100 g/ha","692326","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2016","2016","100 g/ha","661752","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2017","2017","100 g/ha","550919","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2018","2018","100 g/ha","650172","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2019","2019","100 g/ha","627658","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2020","2020","100 g/ha","627674","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2021","2021","100 g/ha","594065","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2022","2022","100 g/ha","605245","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01317","Papayas","2012","2012","100 g/ha","230150","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01317","Papayas","2013","2013","100 g/ha","208688","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01317","Papayas","2014","2014","100 g/ha","176359","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01317","Papayas","2015","2015","100 g/ha","204745","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01317","Papayas","2016","2016","100 g/ha","316714","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01317","Papayas","2017","2017","100 g/ha","258000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01317","Papayas","2018","2018","100 g/ha","147500","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01317","Papayas","2019","2019","100 g/ha","190869","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01317","Papayas","2020","2020","100 g/ha","154853","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01317","Papayas","2021","2021","100 g/ha","250206","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01317","Papayas","2022","2022","100 g/ha","187624","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01345","Peaches and nectarines","2012","2012","100 g/ha","201620","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01345","Peaches and nectarines","2013","2013","100 g/ha","190426","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01345","Peaches and nectarines","2014","2014","100 g/ha","189712","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01345","Peaches and nectarines","2015","2015","100 g/ha","189487","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01345","Peaches and nectarines","2016","2016","100 g/ha","190715","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01345","Peaches and nectarines","2017","2017","100 g/ha","173375","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01345","Peaches and nectarines","2018","2018","100 g/ha","195084","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01345","Peaches and nectarines","2019","2019","100 g/ha","203620","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01345","Peaches and nectarines","2020","2020","100 g/ha","193960","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01345","Peaches and nectarines","2021","2021","100 g/ha","206581","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01345","Peaches and nectarines","2022","2022","100 g/ha","192622","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2012","2012","100 g/ha","384011","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2013","2013","100 g/ha","396419","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2014","2014","100 g/ha","378134","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2015","2015","100 g/ha","375837","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2016","2016","100 g/ha","365599","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2017","2017","100 g/ha","357754","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2018","2018","100 g/ha","389936","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2019","2019","100 g/ha","360183","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2020","2020","100 g/ha","338824","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2021","2021","100 g/ha","352450","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2022","2022","100 g/ha","355587","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2012","2012","100 g/ha","19842","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2013","2013","100 g/ha","21967","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2014","2014","100 g/ha","21376","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2015","2015","100 g/ha","18915","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2016","2016","100 g/ha","23382","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2017","2017","100 g/ha","15131","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2018","2018","100 g/ha","22099","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2019","2019","100 g/ha","23809","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2020","2020","100 g/ha","24992","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2021","2021","100 g/ha","11441","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2022","2022","100 g/ha","19624","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01242","Peas, green","2012","2012","100 g/ha","46938","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01242","Peas, green","2013","2013","100 g/ha","44762","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01242","Peas, green","2014","2014","100 g/ha","43359","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01242","Peas, green","2015","2015","100 g/ha","87407","A","Official figure",""
